date,Isig,Iref,TEMP,RH,FR,INDEX,elapsed_time,location,event
2022-04-12 15:47:00,2754,2619,27.69,22.62,132.26,1,21420,Otis St,1
2022-04-12 15:47:15,2759,2618,27.72,21.13,126.1,2,21435,Otis St,1
2022-04-12 15:47:30,2776,2632,27.87,20.76,129.88,3,21450,Otis St,1
2022-04-12 15:47:45,2753,2639,28.06,20.74,129.67,4,21465,Otis St,1
2022-04-12 15:48:00,2752,2621,28.08,20.83,128.81,5,21480,Otis St,1
2022-04-12 15:48:15,2753,2618,28.27,21.4,129.43,6,21495,Otis St,1
2022-04-12 15:48:30,2776,2619,28.2,21.96,130.25,7,21510,Otis St,1
2022-04-12 15:48:45,2777,2636,28.29,21.92,127.93,8,21525,Otis St,1
2022-04-12 15:49:00,2769,2615,28.32,22.41,130.74,9,21540,Otis St,1
2022-04-12 15:49:15,2755,2616,28.38,22.14,128.14,10,21555,Otis St,1
2022-04-12 16:16:45,2758,2622,28.32,23.01,132.29,1,23205,Otis St,1
2022-04-12 16:17:00,2742,2609,28.47,21.75,125.43,2,23220,Otis St,1
2022-04-12 16:17:15,2757,2607,28.61,21.6,131.1,3,23235,Otis St,1
2022-04-12 16:17:30,2760,2623,28.71,21.96,128.42,4,23250,Otis St,1
2022-04-12 16:17:45,2761,2623,28.86,21.12,129.73,5,23265,Otis St,1
2022-04-12 16:18:00,2763,2623,28.84,20.5,128.42,6,23280,Otis St,1
2022-04-12 16:18:15,2740,2620,28.93,20.21,131.1,7,23295,Otis St,1
2022-04-12 16:18:30,2754,2602,28.97,20.03,129.55,8,23310,Otis St,1
2022-04-12 16:18:45,2737,2603,29.02,19.98,128.11,9,23325,Otis St,1
2022-04-12 16:19:00,2738,2616,29.12,20.25,130.92,10,23340,Otis St,1
2022-04-12 16:46:30,2749,2632,27.85,22.91,132.9,1,24990,Otis St,1
2022-04-12 16:46:45,2767,2627,28.02,22.36,125.46,2,25005,Otis St,1
2022-04-12 16:47:00,2745,2612,28.26,22.7,133.79,3,25020,Otis St,1
2022-04-12 16:47:15,2767,2613,28.26,21.5,129.49,4,25035,Otis St,1
2022-04-12 16:47:30,2769,2614,28.38,21.94,129.27,5,25050,Otis St,1
2022-04-12 16:47:45,2751,2613,28.35,21.4,130.16,6,25065,Otis St,1
2022-04-12 16:48:00,2769,2634,28.39,20.73,130.49,7,25080,Otis St,1
2022-04-12 16:48:15,2765,2631,28.44,21.09,130.49,8,25095,Otis St,1
2022-04-12 16:48:30,2768,2630,28.49,20.97,131.53,9,25110,Otis St,1
2022-04-12 16:48:45,2750,2629,28.46,20.73,131.53,10,25125,Otis St,1
2022-04-12 17:16:15,2758,2623,27.64,22.86,129.49,1,26775,Otis St,1
2022-04-12 17:16:30,2756,2625,27.64,21.63,125.37,2,26790,Otis St,1
2022-04-12 17:16:45,2784,2624,27.85,21.79,134.74,3,26805,Otis St,1
2022-04-12 17:17:00,2777,2626,27.85,21.37,128.14,4,26820,Otis St,1
2022-04-12 17:17:15,2777,2642,28.06,22.17,131.26,5,26835,Otis St,1
2022-04-12 17:17:30,2754,2623,28.03,22.2,130.07,6,26850,Otis St,1
2022-04-12 17:17:45,2757,2641,28.05,22.01,130.25,7,26865,Otis St,1
2022-04-12 17:18:00,2777,2643,28.18,21.35,130.16,8,26880,Otis St,1
2022-04-12 17:18:15,2758,2626,28.13,20.98,130.25,9,26895,Otis St,1
2022-04-12 17:18:30,2752,2618,28.23,21.19,127.87,10,26910,Otis St,1
2022-04-12 17:46:00,2765,2622,27.44,23.08,132.29,1,28560,Otis St,1
2022-04-12 17:46:15,2782,2642,27.57,23.16,126.34,2,28575,Otis St,1
2022-04-12 17:46:30,2778,2639,27.78,22.42,133.88,3,28590,Otis St,1
2022-04-12 17:46:45,2765,2625,27.64,22.13,128.2,4,28605,Otis St,1
2022-04-12 17:47:00,2782,2626,27.69,22.49,131.2,5,28620,Otis St,1
2022-04-12 17:47:15,2782,2642,27.84,21.88,129.88,6,28635,Otis St,1
2022-04-12 17:47:30,2779,2625,27.92,22.44,130.07,7,28650,Otis St,1
