 TS, Iref, Isig, ATN, BC, RH, T, FR, Vbat
$2022-03-10 15:47:35,6091200,6741335,3.7894897,-0.4242,18.645,27.97742,150.7,7.08
$2022-03-10 15:47:37,6090947,6741025,3.7900038,0.9504,18.62821,27.99077,150.7,7.08
$2022-03-10 15:47:39,6090702,6740747,3.7901487,0.268,18.61296,27.97742,150.7,7.08
$2022-03-10 15:47:41,6090468,6740483,3.7902737,0.2229,18.59617,27.97742,150.7,7.08
$2022-03-10 15:47:43,6090186,6740170,3.7903662,0.1721,18.55039,28.02014,150.7,7.08
$2022-03-10 15:47:45,6089923,6739878,3.7904387,0.1336,18.51835,28.00679,150.7,7.08
$2022-03-10 15:47:47,6089692,6739640,3.7902613,-0.3298,18.56718,28.02014,150.7,7.08
$2022-03-10 15:47:49,6089445,6739355,3.7904787,0.4021,18.53208,27.99077,151,7.08
$2022-03-10 15:47:51,6089219,6739081,3.790906,0.7956,18.55039,28.02014,150.7,7.08
$2022-03-10 15:47:53,6088972,6738826,3.7907019,-0.3794,18.51835,28.02014,150.7,7.08
$2022-03-10 15:47:55,6088732,6738529,3.7912359,0.9922,18.55344,28.03349,151,7.08
$2022-03-10 15:47:57,6088502,6738305,3.7908468,-0.7224,18.61448,28.02014,150.7,7.08
$2022-03-10 15:47:59,6088244,6738025,3.7908268,-0.0372,18.64653,28.03349,150.7,7.08
$2022-03-10 15:48:01,6088045,6737721,3.792119,2.3993,18.61448,28.04684,151,7.08
$2022-03-10 15:48:03,6088870,6738705,3.7911234,-1.825,18.58244,28.03349,151.7,7.08
$2022-03-10 15:48:05,6090006,6739474,3.7984667,13.4845,16.7422,28.06287,151.7,7.08
$2022-03-10 15:48:09,6090744,6739530,3.8098202,9.2168,9.7322,28.06287,151.7,7.08
$2022-03-10 15:48:11,6090769,6739304,3.8136749,7.1183,7.89197,28.07622,151.7,7.08
$2022-03-10 15:48:13,6090772,6739014,3.8180838,8.174,6.64683,28.06287,151.3,7.08
$2022-03-10 15:48:15,6090713,6738709,3.8216877,6.6365,5.79232,28.06287,151.7,7.08
$2022-03-10 15:48:17,6090640,6738307,3.8265104,8.9399,5.22774,28.04684,151.3,7.08
$2022-03-10 15:48:19,6090550,6737875,3.8315115,9.2684,4.71199,28.07622,151.3,7.08
$2022-03-10 15:48:21,6090444,6737508,3.8352594,6.863,4.39002,28.06287,151.7,7.08
$2022-03-10 15:48:23,6090319,6737050,3.8400946,8.9529,4.13062,28.07622,151.3,7.08
$2022-03-10 15:48:25,6090180,6736606,3.8444624,8.0326,3.90478,28.06287,151.7,7.08
$2022-03-10 15:48:27,6090050,6736176,3.8487444,7.9275,3.74151,28.04684,151.3,7.08
$2022-03-10 15:48:29,6089911,6735701,3.8535719,8.871,3.61334,28.08957,151.3,7.08
$2022-03-10 15:48:31,6089746,6735271,3.8573208,6.8888,3.43786,28.08957,151.7,7.08
$2022-03-10 15:48:33,6089598,6734781,3.8621874,9.0654,3.34173,28.08957,150.7,7.08
$2022-03-10 15:48:35,6089430,6734290,3.8667717,8.5127,3.30663,28.08957,151,7.08
$2022-03-10 15:48:37,6089273,6733841,3.8709536,7.7125,3.1632,28.10292,151,7.08
$2022-03-10 15:48:39,6089098,6733322,3.8758268,9.0442,3.14641,28.11894,151,7.08
$2022-03-10 15:48:41,6088955,6732804,3.8812323,9.9681,3.03502,28.11894,151,7.08
$2022-03-10 15:48:43,6088776,6732339,3.8852501,7.3993,2.98466,28.08957,151,7.08
$2022-03-10 15:48:46,6088603,6731823,3.8901215,8.9658,2.9221,28.11894,151,7.08
$2022-03-10 15:48:48,6088421,6731273,3.8953762,9.7776,2.9221,28.11894,150.7,7.08
$2022-03-10 15:48:50,6088270,6730769,3.9004192,8.9182,2.88853,28.11894,151,7.08
$2022-03-10 15:48:52,6088059,6730187,3.905673,9.7773,2.72831,28.13229,150.7,7.08
$2022-03-10 15:48:54,6087871,6729708,3.9097605,7.525,2.74357,28.13229,151,7.08
$2022-03-10 15:48:56,6087706,6729202,3.9146194,9.0096,2.69627,28.13229,150.7,7.08
$2022-03-10 15:48:58,6087512,6728668,3.9194241,8.9347,2.71153,28.14565,151,7.08
$2022-03-10 15:49:00,6087350,6728137,3.9247036,9.8323,2.58335,28.14565,151,7.08
$2022-03-10 15:49:02,6087154,6727581,3.9298248,9.5029,2.54978,28.14565,150.7,7.08
$2022-03-10 15:49:04,6086994,6727111,3.9342079,8.1654,2.53605,28.13229,150.7,7.08
$2022-03-10 15:49:06,6086813,6726626,3.9385118,8.0128,2.53605,28.14565,151,7.08
$2022-03-10 15:49:08,6086632,6726118,3.9431181,8.5399,2.50401,28.16167,151,7.08
$2022-03-10 15:49:46,6083428,6719635,3.9264736,41.4966,5.31167,28.11894,166.9,7.04
$2022-03-10 15:49:48,6083652,6719751,3.9430265,30.6082,4.42206,28.08957,151.3,7.04
$2022-03-10 15:49:50,6084020,6719872,3.956214,24.2705,3.79187,28.10292,151,7.04
$2022-03-10 15:49:52,6084359,6719935,3.9668522,18.9875,3.35699,28.10292,150.7,7.04
$2022-03-10 15:49:54,6084704,6720062,3.9749708,5.6636,3.01823,28.10292,151,7.04
$2022-03-10 15:49:59,6085609,6720373,3.9884176,24.8832,2.56352,28.06287,150.7,7.08
$2022-03-10 15:50:01,6085938,6720468,3.9949026,12.081,2.49943,28.06287,150.7,7.08
$2022-03-10 15:50:03,6086276,6720581,4.0007372,10.8576,2.38498,28.03349,150.7,7.08
$2022-03-10 15:50:05,6086630,6720667,4.0069056,11.4608,2.30411,28.04684,151,7.08
$2022-03-10 15:50:07,6086965,6720762,4.0123243,10.0947,2.33616,28.03349,150.7,7.08
$2022-03-10 15:50:09,6087285,6720850,4.0174341,9.5165,2.25681,28.04684,150.7,7.08
$2022-03-10 15:50:11,6087593,6720881,4.0230494,10.4244,2.19425,28.07622,151,7.08
$2022-03-10 15:50:13,6087887,6720882,4.028698,10.4123,2.24002,28.03349,151,7.08
$2022-03-10 15:50:15,6088153,6720905,4.0334654,8.8315,2.17594,28.02014,151,7.08
$2022-03-10 15:50:17,6088413,6720867,4.0390072,10.2977,2.13016,28.07622,150.7,7.08
$2022-03-10 15:50:19,6088676,6720813,4.0447016,10.54,2.11185,28.04684,151,7.08
$2022-03-10 15:50:21,6088877,6720682,4.0504799,10.6644,2.04776,28.04684,151,7.08
$2022-03-10 15:50:23,6089058,6720521,4.0563231,10.7958,2.09659,28.03349,151,7.08
$2022-03-10 15:50:25,6089234,6720394,4.0615559,9.6788,2.06455,28.07622,150.7,7.08
$2022-03-10 15:50:27,6089384,6720202,4.0672417,10.5691,2.01572,28.04684,151,7.08
$2022-03-10 15:50:29,6089526,6719992,4.0730705,10.8588,1.98215,28.03349,150.7,7.08
$2022-03-10 15:50:31,6089624,6719790,4.0780134,9.2185,2.0325,28.04684,150.7,7.08
$2022-03-10 15:50:33,6089711,6719545,4.083396,9.9717,2.01572,28.06287,151,7.08
$2022-03-10 15:50:35,6089789,6719288,4.0887651,9.9959,1.96841,28.03349,151,7.08
$2022-03-10 15:50:37,6089844,6719024,4.0938835,9.5061,1.96841,28.06287,151,7.08
$2022-03-10 15:50:39,6089881,6718709,4.0994091,10.3046,1.96841,28.04684,151,7.08
$2022-03-10 15:50:41,6089847,6718410,4.103529,7.6551,1.95163,28.06287,151,7.08
$2022-03-10 15:50:43,6089866,6718065,4.1091862,10.5379,1.88754,28.07622,150.7,7.08
$2022-03-10 15:50:45,6089857,6717728,4.1203604,20.8171,1.91806,28.07622,150.7,7.08
$2022-03-10 15:50:47,6089794,6717350,4.1249123,8.4866,1.91806,28.07622,150.7,7.08
$2022-03-10 15:50:49,6089750,6716986,4.1296024,8.7338,1.91806,28.07622,150.7,7.08
$2022-03-10 15:50:51,6089700,6716567,4.1350212,9.9591,1.88754,28.08957,150.7,7.08
$2022-03-10 15:50:53,6089643,6716148,4.140296,9.8522,1.88754,28.08957,150.7,7.08
$2022-03-10 15:50:55,6089570,6715726,4.1453857,9.4886,1.88754,28.08957,150.7,7.08
$2022-03-10 15:50:57,6089463,6715235,4.1509352,10.2525,1.84024,28.10292,150.7,7.08
$2022-03-10 15:50:59,6089365,6714775,4.1562214,9.8154,1.8555,28.11894,150.7,7.08
$2022-03-10 15:51:01,6089254,6714312,4.1613178,9.4795,1.80819,28.11894,151,7.08
$2022-03-10 15:51:03,6089147,6713841,4.1666031,9.785,1.8555,28.13229,150.7,7.08
$2022-03-10 15:51:05,6089012,6713371,4.171423,8.9248,1.82193,28.10292,151,7.08
$2022-03-10 15:51:10,6088711,6712226,4.1835947,10.0023,1.79141,28.13229,151,7.08
$2022-03-10 15:51:12,6088569,6711712,4.1889381,9.9728,1.84024,28.13229,150.7,7.08
$2022-03-10 15:51:14,6088434,6711213,4.1942167,9.8169,1.79141,28.14565,151,7.08
$2022-03-10 15:51:16,6088283,6710699,4.1994286,9.6958,1.7258,28.13229,151,7.08
$2022-03-10 15:51:18,6088128,6710197,4.2044048,9.2595,1.77615,28.11894,151,7.08
$2022-03-10 15:51:20,6087959,6709735,4.2085457,7.7307,1.77615,28.13229,150.7,7.08
$2022-03-10 15:51:22,6087795,6709242,4.2132444,8.7364,1.7258,28.14565,150.7,7.08
$2022-03-10 15:51:24,6087635,6708758,4.2178783,8.6457,1.71206,28.13229,150.7,7.08
$2022-03-10 15:51:26,6087462,6708226,4.2230234,9.5857,1.74105,28.13229,151,7.08
$2022-03-10 15:51:28,6087283,6707747,4.2272692,7.8855,1.7258,28.16167,151,7.08
$2022-03-10 15:51:30,6087097,6707228,4.231987,8.7054,1.71206,28.14565,151,7.08
$2022-03-10 15:51:32,6086924,6706733,4.2365875,8.2073,1.69528,28.16167,151,7.08
$2022-03-10 15:51:34,6086708,6706202,4.2410154,8.1726,1.71359,28.17502,151,7.08
$2022-03-10 15:51:36,6086518,6705720,4.2451363,7.6915,1.66171,28.16167,150.7,7.08
$2022-03-10 15:51:38,6086353,6705228,4.2498074,8.7134,1.71359,28.17502,150.7,7.08
$2022-03-10 15:51:40,6086164,6704701,4.2546358,8.9919,1.69528,28.17502,151,7.08
$2022-03-10 15:51:42,6085956,6704152,4.2594643,9.0127,1.66323,28.17502,150.7,7.08
$2022-03-10 15:51:44,6085786,6703633,4.2644892,9.3798,1.66323,28.20172,150.7,7.08
$2022-03-10 15:51:46,6085570,6703077,4.2692909,8.9498,1.71359,28.20172,150.7,7.08
$2022-03-10 15:51:48,6085385,6702553,4.2741385,9.0453,1.69528,28.18837,150.7,7.08
$2022-03-10 15:51:50,6085192,6702038,4.2786837,8.4797,1.68002,28.18837,150.7,7.08
$2022-03-10 15:51:52,6084992,6701526,4.2830906,8.2129,1.66171,28.16167,151,7.08
$2022-03-10 15:51:54,6084803,6701020,4.2875834,8.4061,1.69833,28.20172,150.7,7.08
$2022-03-10 15:51:56,6084613,6700527,4.2918663,7.957,1.61593,28.18837,151,7.08
$2022-03-10 15:51:58,6084433,6699974,4.2972107,9.9795,1.63424,28.21774,150.7,7.08
$2022-03-10 15:52:00,6084244,6699431,4.3022661,8.989,1.61593,28.20172,150.7,7.08
$2022-03-10 15:52:02,6084042,6698864,4.3074732,9.6946,1.64797,28.21774,151,7.08
$2022-03-10 15:52:04,6083839,6698319,4.3123178,9.0427,1.64797,28.23109,150.7,7.08
$2022-03-10 15:52:06,6083641,6697792,4.3169661,8.5869,1.66323,28.23109,151,7.08
$2022-03-10 15:52:08,6083452,6697224,4.3224077,10.1062,1.5671,28.23109,150.7,7.08
$2022-03-10 15:52:12,6083020,6695863,4.3356762,10.7811,1.58389,28.21774,151,7.08
$2022-03-10 15:52:14,6082798,6695178,4.3423233,12.3988,1.61746,28.23109,150.7,7.08
$2022-03-10 15:52:16,6082605,6694534,4.3488111,12.1309,1.58389,28.24445,150.7,7.08
$2022-03-10 15:52:18,6082404,6693902,4.3549595,11.3551,1.59915,28.23109,151,7.08
$2022-03-10 15:52:20,6082206,6693329,4.3603401,10.0116,1.61746,28.21774,150.7,7.08
$2022-03-10 15:52:22,6082016,6692810,4.3650446,8.7723,1.53811,28.2578,151,7.08
$2022-03-10 15:52:24,6081812,6692260,4.3699465,9.0581,1.6022,28.27382,151,7.08
$2022-03-10 15:52:26,6081634,6691720,4.3751631,9.7186,1.5671,28.27382,151,7.08
$2022-03-10 15:52:28,6081430,6691208,4.3795261,8.1163,1.55337,28.2578,150.7,7.08
$2022-03-10 15:52:30,6081243,6690683,4.3843422,8.9759,1.5198,28.24445,151,7.08
$2022-03-10 15:52:32,6081031,6690120,4.3893156,9.3005,1.52132,28.27382,150.7,7.08
$2022-03-10 15:52:34,6080861,6689649,4.3936319,8.014,1.55337,28.28717,150.7,7.08
$2022-03-10 15:52:36,6080660,6689138,4.3980083,8.1241,1.57015,28.28717,150.7,7.08
$2022-03-10 15:52:38,6080468,6688612,4.402771,8.9089,1.52132,28.27382,150.7,7.08
$2022-03-10 15:52:40,6080266,6688104,4.4071274,8.1356,1.55642,28.30052,150.7,7.08
$2022-03-10 15:52:42,6080060,6687579,4.4116468,8.4263,1.58541,28.28717,151,7.08
$2022-03-10 15:52:44,6079873,6687113,4.4155703,7.3123,1.52132,28.27382,151,7.08
$2022-03-10 15:52:46,6079682,6686579,4.420476,9.1408,1.48928,28.31655,151,7.08
$2022-03-10 15:52:48,6079479,6686062,4.4249096,8.2823,1.57015,28.30052,150.7,7.08
$2022-03-10 15:52:50,6079313,6685591,4.4292841,8.1615,1.53811,28.31655,151,7.08
$2022-03-10 15:52:52,6079111,6685022,4.4345436,9.7869,1.52132,28.33257,151,7.08
$2022-03-10 15:52:54,6078917,6684515,4.4390087,8.3254,1.50607,28.28717,151,7.08
$2022-03-10 15:52:56,6078710,6684039,4.4427872,6.9888,1.48928,28.33257,151,7.08
$2022-03-10 15:52:58,6078503,6683547,4.4467812,7.4098,1.47402,28.28717,151,7.08
$2022-03-10 15:53:00,6078308,6683026,4.4514236,8.682,1.53811,28.31655,150.7,7.08
$2022-03-10 15:53:02,6078128,6682563,4.4554434,7.5155,1.53964,28.34593,150.7,7.08
$2022-03-10 15:53:04,6077921,6682005,4.4604321,9.2463,1.50607,28.30052,150.7,7.08
$2022-03-10 15:53:06,6077745,6681438,4.4660692,10.4812,1.47402,28.30052,150.7,7.08
$2022-03-10 15:53:08,6077559,6680826,4.47223,11.517,1.50607,28.34593,150.7,7.08
$2022-03-10 15:53:10,6077371,6680210,4.4784021,11.5283,1.44198,28.33257,150.7,7.08
$2022-03-10 15:53:15,6076944,6678925,4.4906874,10.1303,1.50607,28.33257,150.7,7.08
$2022-03-10 15:53:17,6076743,6678347,4.4960546,9.9502,1.50607,28.35928,150.7,7.08
$2022-03-10 15:53:19,6076553,6677794,4.5012693,9.7343,1.42519,28.34593,151,7.08
$2022-03-10 15:53:21,6076388,6677241,4.5069046,10.5266,1.46029,28.34593,150.7,7.08
$2022-03-10 15:53:23,6076211,6676710,4.5119886,9.4657,1.47555,28.34593,150.7,7.08
$2022-03-10 15:53:25,6076009,6676181,4.5166283,8.699,1.42519,28.35928,150.7,7.08
$2022-03-10 15:53:27,6075833,6675721,4.5206852,7.5716,1.44198,28.35928,150.7,7.08
$2022-03-10 15:53:29,6075655,6675160,4.5261879,10.2872,1.40993,28.34593,150.7,7.08
$2022-03-10 15:53:31,6075455,6674640,4.530735,8.5047,1.42519,28.34593,150.7,7.08
$2022-03-10 15:53:33,6075290,6674116,4.5359221,9.7008,1.46029,28.35928,150.7,7.08
$2022-03-10 15:53:35,6075106,6673576,4.5410051,9.5123,1.46029,28.35928,150.7,7.08
$2022-03-10 15:53:37,6074926,6673078,4.5455713,8.5509,1.42519,28.37263,150.7,7.08
$2022-03-10 15:53:39,6074732,6672514,4.5508633,9.8834,1.34585,28.38865,150.7,7.08
$2022-03-10 15:53:41,6074558,6672032,4.5552912,8.2606,1.46029,28.37263,151,7.08
$2022-03-10 15:53:43,6074365,6671526,4.5597258,8.2472,1.42519,28.37263,150.7,7.08
$2022-03-10 15:53:45,6074191,6671010,4.5646439,9.1355,1.4435,28.38865,150.7,7.08
$2022-03-10 15:53:47,6074010,6670537,4.5688095,7.7725,1.40993,28.38865,151,7.08
$2022-03-10 15:53:49,6073827,6670001,4.5738649,9.453,1.37942,28.37263,150.7,7.08
$2022-03-10 15:53:51,6073661,6669438,4.5796061,10.7353,1.46029,28.38865,150.7,7.08
$2022-03-10 15:53:53,6073473,6668923,4.5842619,8.6929,1.4435,28.37263,151,7.08
$2022-03-10 15:53:55,6073299,6668413,4.5890999,9.0425,1.37942,28.402,150.7,7.08
$2022-03-10 15:53:57,6073125,6667911,4.5937881,8.7572,1.4435,28.38865,151,7.08
$2022-03-10 15:53:59,6072946,6667382,4.5988169,9.39,1.36416,28.402,151,7.08
$2022-03-10 15:54:01,6072758,6666852,4.6037197,9.1972,1.40993,28.37263,150.7,7.08
$2022-03-10 15:54:03,6072590,6666256,4.6099234,11.5567,1.40993,28.38865,150.7,7.08
$2022-03-10 15:54:05,6072412,6665649,4.6161203,11.5709,1.41146,28.41535,150.7,7.08
$2022-03-10 15:54:07,6072235,6665009,4.6228857,12.6854,1.39773,28.43138,150.7,7.08
$2022-03-10 15:54:09,6072073,6664346,4.6302252,13.7253,1.34737,28.41535,150.7,7.08
$2022-03-10 15:54:11,6071898,6663620,4.6382647,14.924,1.34737,28.41535,151,7.08
$2022-03-10 15:54:13,6071726,6662945,4.6455832,13.7073,1.36416,28.41535,150.7,7.08
$2022-03-10 15:54:17,6071342,6661537,4.6604691,12.2163,1.38247,28.45808,151,7.08
$2022-03-10 15:54:19,6071161,6660910,4.6669436,12.1265,1.34737,28.44473,150.7,7.08
$2022-03-10 15:54:21,6070982,6660344,4.6725292,10.3697,1.36416,28.43138,150.7,7.08
$2022-03-10 15:54:23,6070806,6659840,4.6772585,8.4515,1.34737,28.44473,150.7,7.08
$2022-03-10 15:54:26,6070631,6659311,4.6823483,9.4747,1.38247,28.44473,150.7,7.08
$2022-03-10 15:54:28,6070439,6658831,4.6864433,7.6509,1.36416,28.44473,151,7.08
$2022-03-10 15:54:30,6070288,6658373,4.6908655,8.2724,1.34737,28.44473,150.7,7.08
$2022-03-10 15:54:32,6070113,6657907,4.6950464,7.8306,1.34737,28.44473,151,7.08
$2022-03-10 15:54:34,6069944,6657454,4.6991148,7.6118,1.38247,28.47143,150.7,7.08
$2022-03-10 15:54:36,6069779,6656987,4.7034779,8.1704,1.38247,28.44473,150.7,7.08
$2022-03-10 15:54:38,6069595,6656524,4.7074423,7.4174,1.31838,28.45808,150.7,7.08
$2022-03-10 15:54:40,6069427,6656048,4.7118435,8.2289,1.33211,28.47143,151,7.08
$2022-03-10 15:54:42,6069277,6655581,4.7164278,8.5809,1.39773,28.44473,150.7,7.08
$2022-03-10 15:54:44,6069105,6655114,4.7206659,7.9293,1.33211,28.44473,150.7,7.08
$2022-03-10 15:54:46,6068927,6654627,4.7250862,8.2533,1.25124,28.47143,151,7.08
$2022-03-10 15:54:48,6068752,6654116,4.7299376,9.074,1.36568,28.47143,151,7.08
$2022-03-10 15:54:50,6068590,6653593,4.7351551,9.7328,1.33211,28.47143,151,7.08
$2022-03-10 15:54:52,6068445,6653135,4.7397184,8.5599,1.31838,28.48745,150.7,7.08
$2022-03-10 15:54:54,6068270,6652592,4.7450123,9.8804,1.33211,28.48745,151,7.08
$2022-03-10 15:54:56,6068085,6652076,4.7498045,8.9741,1.31838,28.48745,150.7,7.08
$2022-03-10 15:54:57,6067932,6651552,4.7551956,10.1086,1.38247,28.5008,150.7,7.08
$2022-03-10 15:54:59,6067758,6650992,4.7608099,10.4743,1.26802,28.5008,151,7.08
$2022-03-10 15:55:01,6067610,6650470,4.7662601,10.2219,1.28634,28.5008,150.7,7.08
$2022-03-10 15:55:03,6067440,6649982,4.7708607,8.5195,1.38247,28.5008,151,7.08
$2022-03-10 15:55:06,6067264,6649456,4.7759256,9.4549,1.31838,28.5008,150.7,7.08
$2022-03-10 15:55:08,6067097,6648958,4.7807035,8.9034,1.28634,28.48745,151,7.08
$2022-03-10 15:55:10,6066939,6648406,4.7864323,10.7494,1.26802,28.5008,150.7,7.08
$2022-03-10 15:55:12,6066771,6647885,4.7915411,9.5746,1.33211,28.5008,150.7,7.08
$2022-03-10 15:55:13,6066614,6647355,4.7969704,10.1728,1.35042,28.5008,150.7,7.08
$2022-03-10 15:55:15,6066454,6646740,4.8036127,12.4441,1.28634,28.5008,150.7,7.08
$2022-03-10 15:55:54,6064046,6640839,4.789773,43.9679,2.63828,28.44473,166.2,7.04
$2022-03-10 15:55:56,6064265,6640924,4.8073244,32.625,2.31632,28.47143,151.3,7.04
$2022-03-10 15:55:58,6064604,6640990,4.8211288,25.604,2.05997,28.44473,151,7.04
$2022-03-10 15:56:00,6064979,6641073,4.8321915,19.8785,1.84634,28.41535,150.7,7.04
$2022-03-10 15:56:02,6065341,6641207,4.8405867,5.8982,1.70291,28.41535,151,7.05
$2022-03-10 15:56:07,6066268,6641563,4.8538446,24.5537,1.4786,28.41535,151,7.08
$2022-03-10 15:56:09,6066604,6641648,4.8606462,12.776,1.47555,28.38865,150.3,7.08
$2022-03-10 15:56:11,6066978,6641784,4.8668928,11.699,1.4435,28.41535,150.7,7.08
$2022-03-10 15:56:13,6067329,6641895,4.8727093,10.9127,1.42824,28.402,150.7,7.08
$2022-03-10 15:56:15,6067697,6641971,4.8789997,11.777,1.36416,28.38865,150.7,7.08
$2022-03-10 15:56:17,6068042,6642053,4.8846531,10.6175,1.37942,28.37263,150.7,7.08
$2022-03-10 15:56:19,6068365,6642129,4.889822,9.6846,1.3611,28.37263,150.7,7.08
$2022-03-10 15:56:21,6068682,6642127,4.8959494,11.4781,1.29702,28.35928,150.7,7.08
$2022-03-10 15:56:23,6069004,6642049,4.9031849,13.4388,1.3611,28.37263,151,7.08
$2022-03-10 15:56:25,6069267,6641940,4.9098396,12.3964,1.28176,28.35928,150.7,7.08
$2022-03-10 15:56:27,6069530,6641757,4.9175558,14.339,1.26497,28.402,151,7.08
$2022-03-10 15:56:29,6069782,6641560,4.9252253,14.2958,1.31533,28.402,151,7.08
$2022-03-10 15:56:31,6069999,6641334,4.9327192,13.9494,1.30007,28.38865,151,7.08
$2022-03-10 15:56:33,6070209,6641127,4.9397182,13.1033,1.28176,28.35928,150.7,7.08
$2022-03-10 15:56:35,6070391,6640917,4.9462461,12.1287,1.24971,28.37263,151,7.08
$2022-03-10 15:56:37,6070533,6640691,4.9523964,11.5234,1.28328,28.402,151,7.08
$2022-03-10 15:56:39,6070679,6640506,4.9579334,10.3597,1.32906,28.38865,151,7.08
$2022-03-10 15:56:41,6070784,6640283,4.9633341,10.1007,1.26497,28.38865,151,7.08
$2022-03-10 15:56:43,6070862,6640069,4.9681282,8.9264,1.31533,28.38865,151,7.08
$2022-03-10 15:56:45,6070931,6639788,4.9737492,10.5523,1.23293,28.35928,150.7,7.08
$2022-03-10 15:56:47,6070987,6639532,4.978797,9.4025,1.28328,28.402,150.7,7.08
$2022-03-10 15:56:49,6071061,6639323,4.983408,8.6094,1.26497,28.41535,150.7,7.08
$2022-03-10 15:56:51,6071054,6638999,4.98841,9.3241,1.26497,28.402,150.3,7.08
$2022-03-10 15:56:53,6071065,6638714,4.9993629,20.586,1.23598,28.41535,150.3,7.08
$2022-03-10 15:56:55,6071070,6638383,5.0044098,9.4661,1.24971,28.41535,150.7,7.08
$2022-03-10 15:56:57,6071056,6638053,5.0091496,8.9019,1.26802,28.43138,150.7,7.08
$2022-03-10 15:56:59,6071025,6637713,5.0137005,8.5497,1.29702,28.35928,150.3,7.08
$2022-03-10 15:57:01,6070989,6637354,5.0185051,9.0168,1.24971,28.41535,150.7,7.08
$2022-03-10 15:57:03,6070949,6637034,5.022666,7.7928,1.26497,28.41535,150.7,7.08
$2022-03-10 15:57:05,6070902,6636679,5.0272484,8.6062,1.30007,28.43138,150.7,7.08
$2022-03-10 15:57:07,6070822,6636292,5.0317726,8.5087,1.26802,28.43138,150.3,7.08
$2022-03-10 15:57:09,6070747,6635916,5.0362253,8.3871,1.2192,28.41535,150.3,7.08
$2022-03-10 15:57:11,6070652,6635507,5.0408278,8.6359,1.20394,28.43138,150.7,7.08
$2022-03-10 15:57:13,6070574,6635122,5.0453243,8.4576,1.26497,28.41535,150.3,7.08
$2022-03-10 15:57:18,6070335,6634214,5.0551462,8.1021,1.2192,28.45808,150.7,7.08
$2022-03-10 15:57:20,6070212,6633761,5.0599489,9.0127,1.20394,28.43138,150.7,7.08
$2022-03-10 15:57:22,6070090,6633303,5.0648947,9.2698,1.24971,28.44473,150.7,7.08
$2022-03-10 15:57:24,6069973,6632843,5.0699377,9.4785,1.26802,28.44473,150.7,7.08
$2022-03-10 15:57:26,6069860,6632376,5.0751295,9.7454,1.28328,28.44473,150.7,7.08
$2022-03-10 15:57:28,6069743,6631846,5.0812531,11.478,1.2192,28.45808,150.7,7.08
$2022-03-10 15:57:30,6069611,6631243,5.0881948,12.9519,1.2192,28.43138,150.7,7.08
$2022-03-10 15:57:32,6069469,6630689,5.0942192,11.2361,1.2192,28.43138,150.7,7.08
$2022-03-10 15:57:34,6069327,6630134,5.1003017,11.4199,1.26802,28.5008,150.7,7.08
$2022-03-10 15:57:36,6069171,6629517,5.107132,12.7445,1.22225,28.48745,150.7,7.08
$2022-03-10 15:57:38,6069031,6628913,5.1139612,12.7526,1.15511,28.45808,150.7,7.08
$2022-03-10 15:57:40,6068893,6628375,5.1198282,10.956,1.15511,28.47143,150.7,7.08
$2022-03-10 15:57:42,6068763,6627784,5.1266441,12.7015,1.2192,28.47143,150.7,7.08
$2022-03-10 15:57:44,6068595,6627172,5.1331539,12.1972,1.18715,28.45808,151,7.08
$2022-03-10 15:57:46,6068434,6626571,5.1396179,12.1371,1.22225,28.48745,150.7,7.08
$2022-03-10 15:57:48,6068286,6626034,5.1453266,10.6884,1.26802,28.47143,150.7,7.08
$2022-03-10 15:57:50,6068116,6625517,5.1503592,9.4525,1.20394,28.48745,150.7,7.08
$2022-03-10 15:57:52,6067967,6624949,5.1565361,11.6167,1.17189,28.48745,150.7,7.08
$2022-03-10 15:57:54,6067786,6624417,5.1616135,9.5358,1.22225,28.5008,150.7,7.08
$2022-03-10 15:57:56,6067625,6623938,5.1662416,8.7031,1.17189,28.5008,150.7,7.08
$2022-03-10 15:57:58,6067479,6623464,5.1710138,8.9664,1.17189,28.5008,150.7,7.08
$2022-03-10 15:58:00,6067320,6622990,5.1756029,8.6157,1.22225,28.48745,150.7,7.08
$2022-03-10 15:58:02,6067157,6622529,5.1799517,8.1187,1.20546,28.51415,151,7.08
$2022-03-10 15:58:04,6066993,6622056,5.1844292,8.3517,1.18715,28.5008,150.7,7.08
$2022-03-10 15:58:06,6066831,6621623,5.1883354,7.3424,1.20394,28.5008,150.7,7.08
$2022-03-10 15:58:08,6066675,6621129,5.1932621,9.2556,1.23751,28.51415,150.7,7.08
$2022-03-10 15:58:10,6066490,6620616,5.1980066,8.9076,1.17189,28.51415,150.7,7.08
$2022-03-10 15:58:12,6066323,6620148,5.2023935,8.2238,1.1902,28.54353,151,7.08
$2022-03-10 15:58:14,6066154,6619670,5.2068567,8.3654,1.15816,28.51415,151,7.08
$2022-03-10 15:58:16,6065986,6619222,5.2108984,7.6018,1.20394,28.5008,150.7,7.08
$2022-03-10 15:58:20,6065637,6618184,5.2208538,8.2113,1.20546,28.54353,151,7.08
$2022-03-10 15:58:22,6065449,6617690,5.2252779,8.2916,1.17189,28.52751,150.7,7.08
$2022-03-10 15:58:24,6065277,6617227,5.2294817,7.8819,1.17189,28.52751,151,7.08
$2022-03-10 15:58:26,6065107,6616750,5.2339382,8.3774,1.22225,28.55688,150.7,7.08
